gene,n,n_pathogenic,n_benign,protein_length,nested_cv_splits,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 150M + 650M weight_second_sd,ESM-2 150M + 650M mean_train_auc_at_selected_weights,ESM-2 150M + 650M n_outer_folds,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + ESM-1b 650M weight_second_sd,ESM-2 650M + ESM-1b 650M mean_train_auc_at_selected_weights,ESM-2 650M + ESM-1b 650M n_outer_folds,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 650M + CaLM weight_second_sd,ESM-2 650M + CaLM mean_train_auc_at_selected_weights,ESM-2 650M + CaLM n_outer_folds,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-2 150M + CaLM weight_second_sd,ESM-2 150M + CaLM mean_train_auc_at_selected_weights,ESM-2 150M + CaLM n_outer_folds,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,ESM-1b 650M + CaLM weight_second_sd,ESM-1b 650M + CaLM mean_train_auc_at_selected_weights,ESM-1b 650M + CaLM n_outer_folds,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,esm2_calm_weight,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm2_independent_calm_signal,esm1b_calm_weight,esm1b_gain_over_protein,esm1b_independent_calm_signal,esm2_codon_rank,esm2_gain_rank,esm1b_codon_rank,esm1b_gain_rank,esm2_top_codon_weight_decile,esm2_top_cross_modal_gain_decile,esm1b_top_codon_weight_decile,esm1b_top_gain_decile
ASPA,38,33,5,313,5,0.8303030303030303,0.9090909090909092,0.8727272727272727,0.7090909090909091,0.9151515151515152,0.634,0.0804984471899924,0.9242165242165242,5,0.8909090909090909,0.092,0.2057182539299806,0.9131766381766384,5,0.8181818181818182,0.368,0.2320991167583366,0.935897435897436,5,0.8242424242424242,0.6119999999999999,0.1334915727677219,0.8992165242165242,5,0.8545454545454545,0.3779999999999999,0.2184490787346103,0.916880341880342,5,0.0787878787878787,0.0060606060606061,-0.0181818181818181,-0.0909090909090908,-0.0181818181818181,-0.0969696969696969,-0.0727272727272726,0.368,-0.0969696969696969,-0.1999999999999999,4.342105263157895,0.368,-0.0909090909090908,-0.0969696969696969,-0.0909090909090908,-0.20000000000000007,0.3779999999999999,-0.0181818181818181,-0.16363636363636358,155,458,136,366,False,False,False,False
ATP1A2,52,45,7,1020,5,0.9428571428571428,0.9904761904761904,0.9968253968253968,0.968253968253968,0.9714285714285714,0.602,0.2046216019876689,0.9909259259259258,5,0.9904761904761904,0.194,0.1725688268488837,1.0,5,0.984126984126984,0.126,0.2595765782962708,0.995,5,0.961904761904762,0.496,0.1761533422901762,0.9838888888888888,5,0.9968253968253968,0.066,0.0602494813255682,1.0,5,0.0476190476190475,-0.0190476190476189,1.1102230246251563e-16,-0.0063492063492063,0.0,0.0126984126984126,-0.0063492063492064,0.126,0.0126984126984126,-0.0222222222222222,6.057692307692308,0.126,-0.0063492063492063,0.0126984126984126,-0.0063492063492063,-0.022222222222222365,0.066,0.0,-0.028571428571428803,276,347,305,124,False,False,False,False
ATP1A3,94,84,10,1013,5,0.8607142857142858,0.9547619047619048,0.8761904761904762,0.8416666666666668,0.951190476190476,0.9,0.1104536101718726,0.9572377085162422,5,0.9595238095238096,0.28,0.0367423461417476,0.9605904302019316,5,0.951190476190476,0.116,0.1069111780872327,0.9601624231782264,5,0.8726190476190476,0.312,0.0268328157299974,0.8776613257243195,5,0.8857142857142857,0.402,0.1145425685062108,0.9130212906057944,5,0.0940476190476189,-0.0035714285714285,0.0047619047619048,-0.0035714285714285,0.0095238095238094,0.0,-0.0083333333333334,0.116,0.0,-0.1130952380952379,8.936170212765957,0.116,-0.0035714285714285,0.0,-0.0035714285714285,-0.11309523809523803,0.402,0.0095238095238094,-0.0345238095238094,285,328,117,76,False,False,False,False
ATP6V1B2,12,6,6,511,5,0.8611111111111112,1.0,0.9444444444444444,1.0,0.9444444444444444,0.1619999999999999,0.0715541752799932,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9722222222222222,0.118,0.0521536192416211,1.0,5,0.9722222222222222,0.074,0.06308724118235,1.0,5,0.1388888888888888,-0.0555555555555555,0.0,0.0,0.0277777777777777,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,3.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.074,0.0277777777777777,0.05555555555555558,360,164,301,40,False,False,False,True
AVPR2,47,26,21,371,5,0.9652014652014652,0.9835164835164836,0.9963369963369962,0.9963369963369964,0.9761904761904762,0.558,0.2500399968005118,0.9919747899159664,5,0.9945054945054944,0.412,0.1803330252615976,1.0,5,0.9945054945054944,0.3379999999999999,0.0794984276574071,1.0,5,0.9871794871794872,0.6719999999999999,0.2191346617949794,0.996547619047619,5,0.9926739926739928,0.12,0.1095445115010332,1.0,5,0.0183150183150183,-0.0073260073260073,0.010989010989011,0.010989010989011,-0.0036630036630035,0.0183150183150183,0.0,0.3379999999999999,0.0183150183150183,0.0128205128205128,11.617021276595745,0.3379999999999999,0.010989010989011,0.0183150183150183,0.010989010989011,0.012820512820512775,0.12,-0.0036630036630035,1.1102230246251565e-16,165,117,278,307,False,False,False,False
BAG3,15,5,10,575,5,0.74,0.8400000000000001,0.98,0.72,0.8,0.8260000000000002,0.3289832822500255,0.8375,5,0.84,0.324,0.1813284313062902,1.0,5,0.74,0.4519999999999999,0.2768934813244978,0.90625,5,0.56,0.36,0.3557386681259151,0.8125,5,0.98,0.012,0.0109544511501033,1.0,5,0.1,-0.04,-1.1102230246251563e-16,-0.1,0.0,-0.06,-0.0999999999999999,0.4519999999999999,-0.06,-0.1200000000000001,3.333333333333333,0.4519999999999999,-0.1,-0.06,-0.1,-0.1200000000000001,0.012,0.0,-0.26,118,461,341,125,False,False,False,False
BAP1,15,10,5,729,5,0.98,0.96,0.94,0.96,0.98,0.0,0.0,0.975,5,0.96,0.15,0.3354101966249684,0.96875,5,0.96,0.0,0.0,0.9625,5,0.98,0.0,0.0,0.98125,5,0.94,0.192,0.1856609813611896,0.9625,5,-0.0200000000000001,0.02,0.0,0.0,-1.1102230246251563e-16,-0.02,0.0,0.0,-0.02,0.0,3.333333333333333,0.0,0.0,-0.02,0.0,0.0,0.192,-1.1102230246251563e-16,0.020000000000000018,361,165,237,257,False,False,False,False
BBS12,13,6,7,710,5,1.0,1.0,1.0,0.9761904761904764,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0238095238095237,3.230769230769231,0.0,0.0,0.0,0.0,-0.023809523809523614,0.0,0.0,-0.023809523809523614,362,166,353,126,False,False,False,False
BCKDHA,33,27,6,445,5,0.9814814814814816,0.9876543209876544,0.925925925925926,0.9012345679012346,0.9814814814814816,0.252,0.1136661779070625,1.0,5,0.9876543209876544,0.0,0.0,0.9883766233766236,5,0.9814814814814816,0.032,0.0715541752799932,0.9906493506493508,5,0.9629629629629628,0.114,0.1040672859259815,0.9940909090909092,5,0.9320987654320988,0.26,0.0552268050859363,0.9507575757575758,5,0.0061728395061728,-0.0061728395061728,-1.1102230246251563e-16,-0.0061728395061728,0.0061728395061728,0.0,-0.0061728395061727,0.032,0.0,-0.0864197530864198,4.909090909090909,0.032,-0.0061728395061728,0.0,-0.0061728395061728,-0.0864197530864198,0.26,0.0061728395061728,-0.024691358024691468,340,345,203,89,False,False,False,False
BCL11A,19,11,8,835,5,0.7613636363636362,0.8068181818181819,0.8409090909090908,0.7727272727272727,0.7954545454545454,0.536,0.1451895313030523,0.8048941798941799,5,0.8295454545454546,0.954,0.0357770876399966,0.8447089947089947,5,0.75,0.21,0.2924038303442689,0.816931216931217,5,0.6818181818181818,0.348,0.4592058361998462,0.7921957671957672,5,0.7840909090909091,0.288,0.3618977756217907,0.8458994708994709,5,0.0454545454545456,-0.0113636363636364,0.0227272727272727,-0.0568181818181818,-0.0568181818181817,-0.0454545454545454,-0.0795454545454545,0.21,-0.0454545454545454,-0.0340909090909091,4.631578947368421,0.21,-0.0568181818181818,-0.0454545454545454,-0.0568181818181818,-0.03409090909090917,0.288,-0.0568181818181817,-0.06818181818181812,230,446,182,434,False,False,False,False
BICD2,99,23,76,855,5,0.568649885583524,0.9588100686498856,0.9759725400457664,0.5823798627002288,0.9588100686498856,1.0,0.0,0.9587460454414723,5,0.9748283752860412,0.528,0.2156849554326866,0.9799846611063178,5,0.9576659038901602,0.01,0.0223606797749978,0.959438213018886,5,0.5080091533180778,0.528,0.4342464737910948,0.5996491228070175,5,0.9759725400457666,0.0,0.0,0.97585274662065,5,0.3901601830663616,0.0,0.0160183066361555,-0.0011441647597254,1.1102230246251563e-16,-0.0011441647597254,-0.017162471395881,0.01,-0.0011441647597254,-0.3764302059496568,17.656565656565657,0.01,-0.0011441647597254,-0.0011441647597254,-0.0011441647597254,-0.3764302059496568,0.0,1.1102230246251563e-16,-0.3935926773455376,349,316,354,105,False,False,False,False
BMPR1B,25,5,20,502,5,0.6,0.99,0.95,0.7999999999999999,0.96,0.8299999999999998,0.128646803302686,1.0,5,0.99,0.0,0.0,0.990625,5,0.99,0.006,0.0054772255750516,1.0,5,0.79,0.796,0.0260768096208106,0.828125,5,0.93,0.176,0.0983869910099907,0.959375,5,0.39,-0.03,0.0,0.0,-0.02,0.03,0.0,0.006,0.03,-0.19,4.0,0.006,0.0,0.03,0.0,-0.19000000000000006,0.176,-0.02,-0.15000000000000002,351,167,247,374,False,False,False,False
BRAF,79,70,9,766,5,0.8857142857142858,0.9714285714285714,0.9492063492063492,0.8015873015873016,0.9682539682539684,0.808,0.0248997991959774,0.971938775510204,5,0.9825396825396824,0.3339999999999999,0.0357770876399966,0.986033163265306,5,0.9714285714285714,0.0,0.0,0.9714285714285716,5,0.8904761904761904,0.356,0.1186591757935306,0.8976403061224489,5,0.9507936507936507,0.274,0.0304959013639538,0.9614158163265308,5,0.0857142857142856,-0.0031746031746031,0.011111111111111,0.0,0.0015873015873015,0.0031746031746031,-0.011111111111111,0.0,0.0031746031746031,-0.1698412698412698,7.974683544303797,0.0,0.0,0.0031746031746031,0.0,-0.1698412698412698,0.274,0.0015873015873015,-0.14761904761904754,363,168,189,100,False,False,False,False
BRAT1,21,5,16,821,5,0.925,0.975,0.9375,0.8625,0.95,0.324,0.1252198067399882,0.976602564102564,5,0.975,0.234,0.1644080290010193,1.0,5,0.9625,0.21,0.1917028951268081,0.9884615384615384,5,0.9375,0.3219999999999999,0.1194571052721436,0.9653846153846152,5,0.9375,0.018,0.0164316767251549,0.95,5,0.0499999999999999,-0.025,0.0,-0.0124999999999999,0.0,0.0125,-0.0124999999999999,0.21,0.0125,-0.1124999999999999,3.809523809523809,0.21,-0.0124999999999999,0.0125,-0.0124999999999999,-0.11249999999999993,0.018,0.0,-0.07499999999999996,231,366,335,127,False,False,False,False
BTK,86,76,10,659,5,0.9328947368421052,0.988157894736842,0.9552631578947368,0.9368421052631578,0.9907894736842106,0.596,0.1953970317072396,0.9889344262295084,5,0.9907894736842106,0.08,0.0565685424949238,0.996311475409836,5,0.9789473684210528,0.1619999999999999,0.2360508419811291,0.9958948087431694,5,0.938157894736842,0.3259999999999999,0.1350185172485611,0.9547062841530056,5,0.9105263157894736,0.5,0.347778665245584,0.9799180327868852,5,0.0552631578947367,0.0026315789473684,0.0026315789473684,-0.0092105263157894,-0.044736842105263,-0.0118421052631578,-0.0118421052631578,0.1619999999999999,-0.0118421052631578,-0.0513157894736843,8.837209302325581,0.1619999999999999,-0.0092105263157894,-0.0118421052631578,-0.0092105263157894,-0.051315789473684204,0.5,-0.044736842105263,-0.018421052631579005,257,356,76,421,False,False,False,False
C1R,23,12,11,705,5,0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9924242424242424,0.9848484848484848,0.078,0.0712039324756716,0.9930864197530864,5,0.9772727272727272,0.536,0.2996331089849718,0.9930864197530864,5,0.9772727272727272,0.22,0.1256980508997653,1.0,5,0.9924242424242424,0.198,0.1329285522376588,1.0,5,0.9393939393939394,0.6,0.3354101966249684,0.9928086419753086,5,1.1102230246251563e-16,0.0,-0.0075757575757575,-0.0075757575757575,-0.0454545454545453,-0.0075757575757575,0.0,0.22,-0.0075757575757575,0.0075757575757575,5.739130434782608,0.22,-0.0075757575757575,-0.0075757575757575,-0.0075757575757575,0.00757575757575768,0.6,-0.0454545454545453,0.00757575757575768,228,350,45,422,False,False,True,False
CAMK2B,62,5,57,666,5,0.7859649122807018,0.8842105263157894,0.912280701754386,0.8877192982456141,0.8526315789473684,0.756,0.3080259729308552,0.8881642512077293,5,0.9543859649122808,0.442,0.1202913130695646,0.9857487922705314,5,0.8596491228070176,0.502,0.3180723188207361,0.914782608695652,5,0.8701754385964913,0.692,0.1637681287674741,0.898937198067633,5,0.9894736842105264,0.354,0.0260768096208105,1.0,5,0.0982456140350876,-0.031578947368421,0.0701754385964912,-0.0245614035087718,0.0771929824561403,0.0070175438596491,-0.0947368421052631,0.502,0.0070175438596491,0.0035087719298246,4.596774193548387,0.502,-0.0245614035087718,0.0070175438596491,-0.0245614035087718,0.0035087719298246833,0.354,0.0771929824561403,-0.024561403508771895,99,408,152,11,False,False,False,True
CASK,45,27,18,926,5,0.7119341563786009,0.7345679012345679,0.691358024691358,0.6193415637860082,0.7489711934156379,0.6319999999999999,0.0286356421265527,0.7574891774891774,5,0.6954732510288066,0.18,0.1862793601019715,0.765887445887446,5,0.7366255144032922,0.026,0.0089442719099991,0.7423520923520923,5,0.7119341563786008,0.0,0.0,0.7102020202020203,5,0.5946502057613169,0.284,0.3472463102755737,0.7135930735930736,5,0.022633744855967,0.0144032921810699,-0.0390946502057613,0.0020576131687242,-0.0967078189300411,-0.0123456790123457,0.0411522633744855,0.026,-0.0123456790123457,-0.1152263374485597,10.8,0.026,0.0020576131687242,-0.0123456790123457,0.0020576131687242,-0.1152263374485597,0.284,-0.0967078189300411,-0.07201646090534974,344,139,185,457,False,False,False,False
CBL,18,8,10,906,5,0.975,0.9375,0.9875,0.8875,0.975,0.0,0.0,0.9726190476190476,5,0.975,0.502,0.3007823133098088,0.988690476190476,5,0.9375,0.1399999999999999,0.0824621125123532,0.961309523809524,5,0.975,0.0,0.0,0.9726190476190476,5,0.9875,0.0,0.0,0.988690476190476,5,-0.0375,0.0374999999999999,0.0374999999999999,0.0,0.0,-0.0374999999999999,-0.0374999999999999,0.1399999999999999,-0.0374999999999999,-0.05,4.444444444444445,0.1399999999999999,0.0,-0.0374999999999999,0.0,-0.050000000000000044,0.0,0.0,-0.10000000000000009,269,169,355,128,False,False,False,False
CCN6,15,10,5,354,5,0.8,0.78,1.0,0.98,0.68,0.138,0.308577380894971,0.825,5,0.84,0.606,0.3067246322028931,1.0,5,0.8,0.334,0.169941166289984,1.0,5,0.88,0.644,0.3638406244497719,1.0,5,1.0,0.0,0.0,1.0,5,-0.02,-0.0999999999999999,0.0599999999999999,0.02,0.0,0.12,-0.0399999999999999,0.334,0.12,0.2,3.333333333333333,0.334,0.02,0.12,0.02,0.19999999999999996,0.0,0.0,-0.020000000000000018,168,83,356,129,False,False,False,False
CD40LG,37,26,11,261,5,0.958041958041958,0.972027972027972,0.9895104895104896,0.7552447552447553,0.9685314685314684,0.4720000000000001,0.246819772303598,0.9816666666666668,5,0.9790209790209792,0.498,0.3444125433255879,0.9914814814814814,5,0.9615384615384616,0.086,0.1923018460649818,0.9723280423280424,5,0.9545454545454546,0.034,0.0760263112349928,0.958862433862434,5,0.9895104895104896,0.0,0.0,0.9903703703703703,5,0.0139860139860139,-0.0034965034965034,0.006993006993007,-0.0104895104895104,0.0,-0.0069930069930069,-0.0174825174825175,0.086,-0.0069930069930069,-0.2167832167832166,7.72972972972973,0.086,-0.0104895104895104,-0.0069930069930069,-0.0104895104895104,-0.21678321678321666,0.0,0.0,-0.23426573426573427,301,361,357,130,False,False,False,False
CDH1,106,17,89,882,5,0.8486450760079313,0.9015201586252478,0.6457369464639788,0.8790482485128883,0.9028420356906808,0.8480000000000001,0.0277488738510231,0.9082013448210632,5,0.8995373430270985,0.016,0.0219089023002066,0.901185746960395,5,0.8638466622604097,0.406,0.3052539926028814,0.9241268121549812,5,0.8849966953073364,0.6679999999999999,0.1336787193236081,0.907546561419801,5,0.8684732319894249,0.898,0.0672309452558864,0.8905252024970336,5,0.0528750826173165,0.0013218770654329,-0.0019828155981492,-0.037673496364838,0.2227362855254461,-0.038995373430271,-0.0356906807666888,0.406,-0.038995373430271,-0.0224719101123594,14.273584905660377,0.406,-0.037673496364838,-0.038995373430271,-0.037673496364838,-0.022471910112359494,0.898,0.2227362855254461,0.23331130204890949,136,427,4,2,False,False,True,True
CDKL5,166,104,62,960,5,0.982940446650124,0.9919354838709676,0.99348635235732,0.9519230769230768,0.9913151364764268,0.924,0.0492950301754649,0.992146077019448,5,0.987437965260546,0.4519999999999999,0.246819772303598,0.9982608919643589,5,0.9916253101736971,0.086,0.0926282894152752,0.9929706230168488,5,0.9816997518610422,0.216,0.120124934963562,0.987170630042034,5,0.990694789081886,0.236,0.1368575902169843,0.9960174224595172,5,0.0089950372208438,-0.0006203473945409,-0.0044975186104218,-0.0003101736972704,-0.0027915632754341,0.0003101736972704,0.0041873449131513,0.086,0.0003101736972704,-0.0400124069478908,38.8433734939759,0.086,-0.0003101736972704,0.0003101736972704,-0.0003101736972704,-0.04001240694789088,0.236,-0.0027915632754341,-0.04156327543424321,302,313,220,301,False,False,False,False
CDKN2A,26,21,5,156,5,0.8666666666666667,0.8666666666666666,1.0,0.8095238095238095,0.8476190476190476,0.214,0.3269250678672408,0.8841911764705882,5,0.961904761904762,0.6020000000000001,0.0867179335547152,1.0,5,0.8571428571428571,0.0839999999999999,0.1878297101099823,0.8685661764705882,5,0.8380952380952381,0.308,0.2384743172754668,0.8860294117647058,5,1.0,0.0,0.0,1.0,5,-1.1102230246251563e-16,-0.0190476190476189,0.0952380952380953,-0.0095238095238094,0.0,0.0095238095238094,-0.1047619047619048,0.0839999999999999,0.0095238095238094,-0.057142857142857,4.038461538461538,0.0839999999999999,-0.0095238095238094,0.0095238095238094,-0.0095238095238094,-0.05714285714285705,0.0,0.0,-0.19047619047619047,303,357,358,131,False,False,False,False
CERT1,13,6,7,624,5,0.8095238095238095,0.9761904761904764,1.0,0.9523809523809524,0.8571428571428571,0.3059999999999999,0.164863579968409,0.9706666666666668,5,0.9523809523809524,0.54,0.4929503017546495,1.0,5,0.9761904761904762,0.15,0.1369306393762915,1.0,5,0.7142857142857143,0.49,0.4346262762420146,0.954,5,1.0,0.0,0.0,1.0,5,0.1666666666666667,-0.1190476190476191,-0.0238095238095239,-1.1102230246251563e-16,0.0,0.119047619047619,0.0238095238095238,0.15,0.119047619047619,-0.0238095238095239,3.230769230769231,0.15,-1.1102230246251563e-16,0.119047619047619,-1.1102230246251563e-16,-0.023809523809523947,0.0,0.0,-0.04761904761904756,261,296,359,132,False,False,False,False
CFI,19,5,14,583,5,0.9714285714285716,0.9714285714285716,1.0,0.8857142857142857,0.9714285714285714,0.0,0.0,0.9727272727272728,5,0.9714285714285714,0.434,0.2429609022044493,1.0,5,0.9714285714285714,0.0,0.0,0.9731060606060608,5,0.9714285714285714,0.0,0.0,0.9727272727272728,5,1.0,0.0,0.0,1.0,5,0.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,-0.0857142857142858,3.684210526315789,0.0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,-0.08571428571428596,0.0,0.0,-0.11428571428571432,364,297,360,133,False,False,False,False
CHAT,33,17,16,748,5,0.9852941176470588,0.9926470588235294,0.9963235294117648,0.9227941176470588,0.9889705882352942,0.336,0.1971801207018598,0.9920540997464076,5,0.9926470588235294,0.028,0.0178885438199983,1.0,5,0.9926470588235294,0.04,0.0223606797749978,1.0,5,0.9852941176470588,0.0799999999999999,0.0479583152331271,0.9929698506621584,5,0.9889705882352942,0.162,0.1478850905263948,1.0,5,0.0073529411764705,-0.0036764705882352,0.0,0.0,-0.0073529411764705,0.0036764705882352,0.0,0.04,0.0036764705882352,-0.0698529411764705,8.242424242424242,0.04,0.0,0.0036764705882352,0.0,-0.06985294117647067,0.162,-0.0073529411764705,-0.07352941176470607,335,170,257,325,False,False,False,False
CHEK2,10,5,5,543,5,1.0,1.0,1.0,0.92,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0799999999999999,2.5,0.0,0.0,0.0,0.0,-0.07999999999999996,0.0,0.0,-0.07999999999999996,365,171,361,134,False,False,False,False
CHM,32,6,26,653,5,0.8461538461538461,0.9423076923076924,0.9038461538461536,0.8141025641025641,0.8525641025641025,0.768,0.4293250516799596,0.9466666666666664,5,0.9423076923076924,0.0,0.0,0.9421904761904762,5,0.9423076923076924,0.074,0.1654690303349844,0.943904761904762,5,0.8205128205128205,0.456,0.2556951309665478,0.8852380952380953,5,0.8461538461538461,0.388,0.2899482712485108,0.9247619047619048,5,0.0961538461538461,-0.0897435897435897,0.0,0.0,-0.0576923076923076,0.0897435897435897,0.0,0.074,0.0897435897435897,-0.1282051282051282,4.875,0.074,0.0,0.0897435897435897,0.0,-0.1282051282051283,0.388,-0.0576923076923076,-0.08974358974358954,308,172,125,437,False,False,False,False
CHRNE,32,25,7,493,5,0.9542857142857142,0.9314285714285716,0.9542857142857142,0.8857142857142856,0.9657142857142856,0.312,0.2007984063681781,0.9946666666666666,5,0.9257142857142856,0.546,0.3713219627223793,0.97,5,0.88,0.5359999999999999,0.3075386154615384,0.9753333333333334,5,0.9485714285714286,0.2799999999999999,0.1945507645834372,0.9783333333333332,5,0.9371428571428572,0.522,0.1523811011904035,0.9803333333333332,5,-0.0228571428571426,0.0342857142857142,-0.0057142857142857,-0.0514285714285714,-0.017142857142857,-0.0857142857142857,-0.0457142857142857,0.5359999999999999,-0.0857142857142857,-0.0457142857142859,5.46875,0.5359999999999999,-0.0514285714285714,-0.0857142857142857,-0.0514285714285714,-0.04571428571428604,0.522,-0.017142857142857,-0.06857142857142862,85,442,68,364,False,False,False,False
CHST3,20,13,7,479,5,1.0,1.0,0.989010989010989,0.934065934065934,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.989010989010989,0.048,0.0438178046004132,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0659340659340659,4.55,0.0,0.0,0.0,0.0,-0.06593406593406603,0.048,0.0,-0.05494505494505508,366,173,323,135,False,False,False,False
CLCN1,84,75,9,988,5,0.8637037037037038,0.9214814814814816,0.9466666666666668,0.9037037037037036,0.9111111111111112,0.6839999999999999,0.1575753787874235,0.9267857142857142,5,0.9525925925925924,0.758,0.145155089473294,0.9529761904761904,5,0.9377777777777778,0.244,0.0304959013639538,0.9391666666666666,5,0.8785185185185185,0.6620000000000001,0.2329592238998061,0.9092857142857144,5,0.9407407407407408,0.236,0.1134900876728888,0.958095238095238,5,0.0577777777777777,-0.0103703703703703,0.031111111111111,0.0162962962962963,-0.0059259259259258,0.0266666666666667,-0.0148148148148147,0.244,0.0266666666666667,-0.0177777777777777,8.035714285714286,0.244,0.0162962962962963,0.0266666666666667,0.0162962962962963,-0.017777777777778003,0.236,-0.0059259259259258,-0.0429629629629632,212,96,221,322,False,False,False,False
